id,tweet_url,created_at,parsed_created_at,user_screen_name,text,tweet_type,coordinates,hashtags,media,urls,favorite_count,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_or_quote_id,retweet_or_quote_screen_name,retweet_or_quote_user_id,source,user_id,user_created_at,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_statuses_count,user_time_zone,user_urls,user_verified
991760103224365056,https://twitter.com/tsalagi_/status/991760103224365056,Wed May 02 19:23:29 +0000 2018,2018-05-02 19:23:29+00:00,tsalagi_,"RT @UMDPublicPolicy: Last month, the Black Students in Public Policy organization hosted a career panel at UMD SPP to bring black policy pr…",retweet,,,,,0,,,,en,,,1,991758028989976576,UMDPublicPolicy,35873409,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",3138495371,Sun Apr 05 21:22:02 +0000 2015,False,Child of the Most High |#UMD| @WeAreSTEPP| #ΣΓΡ🐩|⚡ΦΒ| ENFP-T,8945,680,562,6,,Fenty Penties🐾,11838,Pacific Time (US & Canada),,False
991758028989976576,https://twitter.com/UMDPublicPolicy/status/991758028989976576,Wed May 02 19:15:14 +0000 2018,2018-05-02 19:15:14+00:00,UMDPublicPolicy,"Last month, the Black Students in Public Policy organization hosted a career panel at UMD SPP to bring black policy professionals to campus to engage with students. Read about the event and find photos here: https://t.co/WyDdxRbt2h https://t.co/EurntqHypp",original,,,https://twitter.com/UMDPublicPolicy/status/991758028989976576/photo/1,http://go.umd.edu/bsipppanel,3,,,,en,,False,1,,,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",35873409,Mon Apr 27 21:49:04 +0000 2009,False,"University of Maryland, College Park | School of Public Policy

| RTs ≠ endorsements",1051,2355,670,119,"College Park, MD",UMD Public Policy,3802,Eastern Time (US & Canada),http://www.publicpolicy.umd.edu,False
991742271178633222,https://twitter.com/SemirahD/status/991742271178633222,Wed May 02 18:12:37 +0000 2018,2018-05-02 18:12:37+00:00,SemirahD,Every black UMD party or event https://t.co/Yc09gJVCeA,quote,,,,https://twitter.com/luvelyjanet/status/991598138594025472,1,,,,en,,False,0,991598138594025472,luvelyjanet,585622462,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",387527908,Sun Oct 09 06:46:56 +0000 2011,False,Boston Blogger & Speaker🗣// Comp Sci & Mechanical Engineer👩🏾‍💻 //,29743,1654,1131,105,Boston,Semirah #bostonblogger,12163,Quito,http://soundofcharm.blogspot.com/,False
991728405656764416,https://twitter.com/BlackBuzzNews/status/991728405656764416,Wed May 02 17:17:31 +0000 2018,2018-05-02 17:17:31+00:00,BlackBuzzNews,Black student enrollment lags at University of Maryland https://t.co/rSNvpWKvCb,original,,,,http://www.baltimoresun.com/news/maryland/education/bs-md-umd-racial-disparity-20180118-story.html,1,,,,en,,False,0,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",261698166,Sun Mar 06 14:13:24 +0000 2011,False,"Extensive Expertise includes World&US History,Global&US Politics,Sports,Civil Rights,Diversity&EEO,Educator,Lecturer, Writer,Poet, Founder NBPC.",16104,1163,1875,37,"Scarsdale, New York",Ronald B. Saunders,102917,,http://blackbuzz.blogspot.com/,False
991699333300084736,https://twitter.com/UMD_AADHum/status/991699333300084736,Wed May 02 15:22:00 +0000 2018,2018-05-02 15:22:00+00:00,UMD_AADHum,"https://t.co/4FB4bP9nT2

On May 9th #AADHUM is leading A conversation surrounding the role of the digital in the commemoration of black history and culture.",original,,AADHUM,,http://aadhum.umd.edu/event/conv-commemorating-blackhistory/,1,,,,en,,False,0,,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",783023010345279492,Mon Oct 03 19:16:48 +0000 2016,False,UMD’s 'Synergies Among Digital Humanities & African American History and Culture' funded by @MellonFdn Tweeting about AA history & culture + Digital studies.,254,909,739,31,"College Park, MD",UMD AADHum,4101,Pacific Time (US & Canada),http://aadhum.umd.edu,False
991678483574284290,https://twitter.com/UrbanPhD/status/991678483574284290,Wed May 02 13:59:09 +0000 2018,2018-05-02 13:59:09+00:00,UrbanPhD,"RT @UMD_AADHum: https://t.co/4FB4bP9nT2

On May 9th #AADHUM is leading A conversation surrounding the role of the digital in the commemorat…",retweet,,AADHUM,,http://aadhum.umd.edu/event/conv-commemorating-blackhistory/,0,,,,en,,False,5,991335435128500224,UMD_AADHum,783023010345279492,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",821759125927395328,Wed Jan 18 16:40:18 +0000 2017,False,Urban planning & Preservation practitioner + scholar + educator in New Orleans | Advocate of Design Equity + Equitable Resilience | NYC/NJ native,315,67,75,0,,Fallon Samuels Aidoo,335,,http://www.fallon-samuels-aidoo.com,False
991647110729797632,https://twitter.com/byisikalu/status/991647110729797632,Wed May 02 11:54:29 +0000 2018,2018-05-02 11:54:29+00:00,byisikalu,RT @BJamesForrest: Starting the Moonlight Panel at UMD with @imeanswhatisays thinking through poetry and visual culture and black touch to…,retweet,,,,,0,,,,en,,,2,991403942914478081,BJamesForrest,777232314438942720,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",24936333,Tue Mar 17 19:23:42 +0000 2009,False,"fashion & beauty photographer/filmmaker crowdfunding for #skinnyjeansfilm https://t.co/5vtqHgJaor, donate whatever you can ig : seyeisikalu",15335,3400,1181,39,London,seye isikalu,14439,London,http://egowhatego.tumblr.com,False
991592858309230592,https://twitter.com/WorldProfessor/status/991592858309230592,Wed May 02 08:18:54 +0000 2018,2018-05-02 08:18:54+00:00,WorldProfessor,"RT @UMD_AADHum: https://t.co/4FB4bP9nT2

On May 9th #AADHUM is leading A conversation surrounding the role of the digital in the commemorat…",retweet,,AADHUM,,http://aadhum.umd.edu/event/conv-commemorating-blackhistory/,0,,,,en,,False,5,991335435128500224,UMD_AADHum,783023010345279492,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",526621470,Fri Mar 16 17:36:47 +0000 2012,False,"#Historian. Dean, @MU_HonorsSchool. Author/Editor, #CitiesImagined, #IndustrialSegregation, #PlanningFutureCities.
Creator, #WakandaSyllabus.",64204,22476,17007,845,New Jersey,Walter D. Greason,47449,Atlantic Time (Canada),http://www.monmouth.edu,False
991546501196369920,https://twitter.com/jhsting32/status/991546501196369920,Wed May 02 05:14:42 +0000 2018,2018-05-02 05:14:42+00:00,jhsting32,"RT @UMD_AADHum: https://t.co/4FB4bP9nT2

On May 9th #AADHUM is leading A conversation surrounding the role of the digital in the commemorat…",retweet,,AADHUM,,http://aadhum.umd.edu/event/conv-commemorating-blackhistory/,0,,,,en,,False,5,991335435128500224,UMD_AADHum,783023010345279492,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",27946189,Tue Mar 31 19:49:01 +0000 2009,False,I'm a 28 year old UNC & OSU alumna & current MSU Spartan who is also a feminist-historian-in-training. I research Black student activism in the American South.,80727,905,1270,54,,Jasmin H,96938,Central Time (US & Canada),,False
991526541111844864,https://twitter.com/FreeBlackTX/status/991526541111844864,Wed May 02 03:55:23 +0000 2018,2018-05-02 03:55:23+00:00,FreeBlackTX,"RT @UMD_AADHum: https://t.co/4FB4bP9nT2

On May 9th #AADHUM is leading A conversation surrounding the role of the digital in the commemorat…",retweet,,AADHUM,,http://aadhum.umd.edu/event/conv-commemorating-blackhistory/,0,,,,en,,False,5,991335435128500224,UMD_AADHum,783023010345279492,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",33947371,Tue Apr 21 16:02:09 +0000 2009,False,"Asst. Prof. Texas A&M Univ, Founder, TX Freedom Colonies Project. #Planning, #HistoricPreservation #history #BlackSettlements #intersectional #grassroots",19051,2164,5004,73,"College Station, TX","Andrea Roberts, PhD",19004,Central Time (US & Canada),https://www.facebook.com/TheTexasFreedomColoniesProject/,False
991494638841356289,https://twitter.com/CCP_org/status/991494638841356289,Wed May 02 01:48:37 +0000 2018,2018-05-02 01:48:37+00:00,CCP_org,"RT @UMD_AADHum: https://t.co/4FB4bP9nT2

On May 9th #AADHUM is leading A conversation surrounding the role of the digital in the commemorat…",retweet,,AADHUM,,http://aadhum.umd.edu/event/conv-commemorating-blackhistory/,0,,,,en,,False,5,991335435128500224,UMD_AADHum,783023010345279492,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1131275857,Tue Jan 29 15:00:31 +0000 2013,False,"The Colored Conventions Project is a collaborative DH project that brings nineteenth-century Black organizing to digital life. 

IG:Colored_Conventions",5015,2944,2497,63,University of Delaware,Colored Conventions,3698,Atlantic Time (Canada),http://coloredconventions.org,False
991458968517140481,https://twitter.com/_princdess/status/991458968517140481,Tue May 01 23:26:53 +0000 2018,2018-05-01 23:26:53+00:00,_princdess,RT @laii_nee: Continuing that red &amp; black (now w/ yellow) tradition at UMD 🐢 #UMD22 #NationalDecisionDay https://t.co/BPOQNBFAbl,retweet,,UMD22 NationalDecisionDay,https://twitter.com/laii_nee/status/991386153667518464/photo/1,,0,,,,en,,False,6,991386153667518464,laii_nee,990690235007856646,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",802377142713679872,Sat Nov 26 05:03:13 +0000 2016,False,non ducor duco 🌻•GaState '21 🐾💙,20490,403,301,0,757 📚404,Des 🐢✨,2574,,,False
991442063773315073,https://twitter.com/UMD_CRI/status/991442063773315073,Tue May 01 22:19:42 +0000 2018,2018-05-01 22:19:42+00:00,UMD_CRI,RT @NAACP: There is a lot of misinformation out there and we are happy to provide insight. Black people have fought against slavery since w…,retweet,,,,,0,,,,en,,False,250,991422405053702145,NAACP,44988185,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2835267689,Fri Oct 17 17:30:38 +0000 2014,False,The Critical Race Initiative is a group of scholars who center critical race theory as an important framework to understand inequality in society.,58,1872,468,70,University of Maryland,Critical Race @ UMD,11362,,http://criticalraceinitiative.weebly.com,False
991441997864099841,https://twitter.com/DigitalDGODave/status/991441997864099841,Tue May 01 22:19:27 +0000 2018,2018-05-01 22:19:27+00:00,DigitalDGODave,RT @mcmgmd: Protect yourself against ticks and mosquitoes https://t.co/P551a4NgsE and https://t.co/cbp4PA7mqi https://t.co/ilyRpqGgFr,retweet,,,,https://extension.umd.edu/hgic/controlling-mosquitoes https://extension.umd.edu/hgic/deer-black-legged-and-wood-ticks https://www.cdc.gov/vitalsigns/vector-borne/index.html,0,,,,en,,False,2,991394335257178116,mcmgmd,322181543,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",200648734,Sat Oct 09 21:24:47 +0000 2010,False,Dave Ottalini is a retired PR professional at the UMD Merrill College of Journalism & former long-time broadcast journalist. This is a personal Twitter account.,1743,206,339,11,"Silver Spring, Md.",Dave Ottalini,1497,Atlantic Time (Canada),https://twitter.com/#!/DGODave,False
991441968583659520,https://twitter.com/UMD_CRI/status/991441968583659520,Tue May 01 22:19:20 +0000 2018,2018-05-01 22:19:20+00:00,UMD_CRI,"RT @blackvoices: In a closed meeting, top teachers told the education secretary her agenda was hurting public schools. https://t.co/qzzWF40…",retweet,,,,,0,,,,en,,,48,991437168584339461,blackvoices,13557972,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2835267689,Fri Oct 17 17:30:38 +0000 2014,False,The Critical Race Initiative is a group of scholars who center critical race theory as an important framework to understand inequality in society.,58,1872,468,70,University of Maryland,Critical Race @ UMD,11362,,http://criticalraceinitiative.weebly.com,False
991418859805700096,https://twitter.com/mxnalani/status/991418859805700096,Tue May 01 20:47:30 +0000 2018,2018-05-01 20:47:30+00:00,mxnalani,RT @laii_nee: Continuing that red &amp; black (now w/ yellow) tradition at UMD 🐢 #UMD22 #NationalDecisionDay https://t.co/BPOQNBFAbl,retweet,,UMD22 NationalDecisionDay,https://twitter.com/laii_nee/status/991386153667518464/photo/1,,0,,,,en,,False,6,991386153667518464,laii_nee,990690235007856646,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",565002437,Fri Apr 27 23:43:04 +0000 2012,False,#ODU22,3890,483,198,0,757,maia 🇹🇹,51111,Atlantic Time (Canada),,False
991415402260500481,https://twitter.com/DiverseTerps/status/991415402260500481,Tue May 01 20:33:46 +0000 2018,2018-05-01 20:33:46+00:00,DiverseTerps,"⚡️ “UMD Black History Tour at Maryland Day”

https://t.co/SqQkAaYClx",original,,,,https://twitter.com/i/moments/991414095587966976,3,,,,en,,False,1,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",389642985,Wed Oct 12 19:26:27 +0000 2011,False,"The Office of Diversity & Inclusion at UMD, College Park inspires transformational leadership and excellence in social justice. 

RTs ≠ endorsements.",824,1701,724,60,University of Maryland,ODI,11671,Atlantic Time (Canada),https://faculty.umd.edu/diversity/,False
991403942914478081,https://twitter.com/BJamesForrest/status/991403942914478081,Tue May 01 19:48:14 +0000 2018,2018-05-01 19:48:14+00:00,BJamesForrest,Starting the Moonlight Panel at UMD with @imeanswhatisays thinking through poetry and visual culture and black touch to get us to Moonlight. https://t.co/TudYemTLI2,original,,,https://twitter.com/BJamesForrest/status/991403942914478081/photo/1,,7,,,,en,,False,2,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",777232314438942720,Sat Sep 17 19:46:38 +0000 2016,False,At the same time in a different place in the universe///English PhD student doing crip/queer theory and Black cultural studies. (he/him/his),388,120,263,6,"Washington, DC",Brady James Forrest,1478,,https://english.columbian.gwu.edu/brady-james-forrest,False
991397574241382400,https://twitter.com/jforjaidyn/status/991397574241382400,Tue May 01 19:22:55 +0000 2018,2018-05-01 19:22:55+00:00,jforjaidyn,RT @laii_nee: Continuing that red &amp; black (now w/ yellow) tradition at UMD 🐢 #UMD22 #NationalDecisionDay https://t.co/BPOQNBFAbl,retweet,,UMD22 NationalDecisionDay,https://twitter.com/laii_nee/status/991386153667518464/photo/1,,0,,,,en,,False,6,991386153667518464,laii_nee,990690235007856646,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1707624314,Wed Aug 28 15:47:06 +0000 2013,False,sc:promisejaii,3202,1495,1135,4,why did i choose college,BOOM...Jai🥡,17583,Eastern Time (US & Canada),,False
991394335257178116,https://twitter.com/mcmgmd/status/991394335257178116,Tue May 01 19:10:03 +0000 2018,2018-05-01 19:10:03+00:00,mcmgmd,Protect yourself against ticks and mosquitoes https://t.co/P551a4NgsE and https://t.co/cbp4PA7mqi https://t.co/ilyRpqGgFr,original,,,,https://extension.umd.edu/hgic/controlling-mosquitoes https://extension.umd.edu/hgic/deer-black-legged-and-wood-ticks https://www.cdc.gov/vitalsigns/vector-borne/index.html,2,,,,en,,False,2,,,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",322181543,Wed Jun 22 19:22:52 +0000 2011,False,"Montgomery County Master Gardeners are trained volunteers of University of Maryland Extension who are dedicated to helping the citizens of Montgomery County, MD",122,736,617,37,"Derwood, MD",Montgomery County Master Gardeners - Maryland,5897,Eastern Time (US & Canada),https://extension.umd.edu/mg/locations/montgomery-county-master-gardeners,False
991390894233354240,https://twitter.com/_vlright/status/991390894233354240,Tue May 01 18:56:22 +0000 2018,2018-05-01 18:56:22+00:00,_vlright,RT @laii_nee: Continuing that red &amp; black (now w/ yellow) tradition at UMD 🐢 #UMD22 #NationalDecisionDay https://t.co/BPOQNBFAbl,retweet,,UMD22 NationalDecisionDay,https://twitter.com/laii_nee/status/991386153667518464/photo/1,,0,,,,en,,False,6,991386153667518464,laii_nee,990690235007856646,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",836993070767964162,Wed Mar 01 17:34:33 +0000 2017,False,"If it doesn't sign my checks, it doesn't get my respect | #ncat21 🐶",3427,348,271,0,7✋🏾7,Kirah🤘🏾,1899,,,False
991386153667518464,https://twitter.com/laii_nee/status/991386153667518464,Tue May 01 18:37:32 +0000 2018,2018-05-01 18:37:32+00:00,laii_nee,Continuing that red &amp; black (now w/ yellow) tradition at UMD 🐢 #UMD22 #NationalDecisionDay https://t.co/BPOQNBFAbl,original,,UMD22 NationalDecisionDay,https://twitter.com/laii_nee/status/991386153667518464/photo/1,,22,,,,en,,False,6,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",990690235007856646,Sun Apr 29 20:32:13 +0000 2018,False,IG: https://t.co/hrf8xjjTuW || 🌺 || UMD’22,24,31,35,0,United States,Carolyn,8,,,False
991361328425132033,https://twitter.com/FrankoMurry/status/991361328425132033,Tue May 01 16:58:53 +0000 2018,2018-05-01 16:58:53+00:00,FrankoMurry,RT @alIycxt: black umd is soooooo fucking trash bruh LMFAO,retweet,,,,,0,,,,en,,,1,991360976741126146,alIycxt,4048857712,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",517160218,Wed Mar 07 03:16:54 +0000 2012,False,DMG Rapper/Producer/Bassist/High. Booking & Beat submissions: Frankomurry@gmail.com,7439,769,276,9,O[M]W,❄️SSX🏂,74641,Atlantic Time (Canada),https://spinrilla.com/mixtapes/franko-murry-vault,False
991360976741126146,https://twitter.com/alIycxt/status/991360976741126146,Tue May 01 16:57:30 +0000 2018,2018-05-01 16:57:30+00:00,alIycxt,black umd is soooooo fucking trash bruh LMFAO,original,,,,,1,,,,en,,,1,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",4048857712,Mon Oct 26 21:10:44 +0000 2015,False,if its sumn bout my gap jus delete it i heard it all before | BΨΩ,55619,2509,508,361,d[〽️]v,①⑨⓪⓪,98002,Pacific Time (US & Canada),https://www.paypal.me/AB967,False
991335435128500224,https://twitter.com/UMD_AADHum/status/991335435128500224,Tue May 01 15:16:00 +0000 2018,2018-05-01 15:16:00+00:00,UMD_AADHum,"https://t.co/4FB4bP9nT2

On May 9th #AADHUM is leading A conversation surrounding the role of the digital in the commemoration of black history and culture.",original,,AADHUM,,http://aadhum.umd.edu/event/conv-commemorating-blackhistory/,11,,,,en,,False,5,,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",783023010345279492,Mon Oct 03 19:16:48 +0000 2016,False,UMD’s 'Synergies Among Digital Humanities & African American History and Culture' funded by @MellonFdn Tweeting about AA history & culture + Digital studies.,254,909,739,31,"College Park, MD",UMD AADHum,4101,Pacific Time (US & Canada),http://aadhum.umd.edu,False
991328014377078784,https://twitter.com/bobsterner/status/991328014377078784,Tue May 01 14:46:31 +0000 2018,2018-05-01 14:46:31+00:00,bobsterner,@UmdLLO looking for signals in @lakesuperior of the recent Husky Superior refinery fire -- https://t.co/IxQ1jqCFCH,original,,,,http://www.fox21online.com/2018/04/30/following-explosion-umd-researchers-interested-black-carbon-levels-lake-superior/,1,UmdLLO,,837317578674552833,en,,False,0,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",37116144,Sat May 02 02:29:27 +0000 2009,False,"Scientist, educator, researcher. I tweet about science, the environment, and especially freshwater with an emphasis on large lakes.",1416,870,351,24,"Duluth, MN",Bob Sterner,1696,,http://www.sternerlab.com/,False
991279324354363392,https://twitter.com/Legend_of_umd/status/991279324354363392,Tue May 01 11:33:02 +0000 2018,2018-05-01 11:33:02+00:00,Legend_of_umd,"@Black_DASEIN_Vo 名古屋ほんとめちゃくちゃ楽しかったからパート2見たいなー(´∀｀)
仮住馬力士の身裸来流で着列黄歴な動きまだまだ見たいなー(´∀｀)
寧ろ編集しないでそのまま上げちゃえば良いのでは？借理数魔は画になりますから(^-^)",reply,,,,,0,Black_DASEIN_Vo,991242284074086401,983177335510724608,ja,,,0,,,,"<a href=""http://theworld09.com/"" rel=""nofollow"">TheWorld⠀</a>",152492934,Sun Jun 06 03:05:52 +0000 2010,False,行動力があるんだかないんだか。想像力はあっても創造力が追いつきません。やりたいことは沢山。やらなきゃいけないことも沢山。大人だけど大人らしくなくなくない。滲み出る厨二感。,344,53,166,0,行方不明,umd,6791,Tokyo,,False
991258357833940992,https://twitter.com/_mar_ve_llous_/status/991258357833940992,Tue May 01 10:09:43 +0000 2018,2018-05-01 10:09:43+00:00,_mar_ve_llous_,"RT @eear_amber: 【#eイヤ梅田EST店/リユース】
DITA Dream Titanium Black 本日入荷致しました！とってもレア✨✨中古の在庫はこちらの1点のみとなります！
是非ご利用くださいませ！！
#梅田 #梅田EST #イヤホン #買取 
#中古…",retweet,,eイヤ梅田EST店 梅田 梅田EST イヤホン 買取 中古,,,0,,,,ja,,,7,990896542688034816,eear_amber,869490473756262400,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",882259348868616192,Tue Jul 04 15:26:35 +0000 2017,False,ポタオデ/コンプリート(QP2R/Ultimate Ears UE Reference Remastered(UF)/AKG N5005/HIFIMAN RE2000/final E3000/TAGO T3-01/FOCAL Listen Professional)/いろいろ/意外と毒吐きますw,4688,183,207,2,,まーべらす,3330,,,False
991222162575912961,https://twitter.com/H_odisan/status/991222162575912961,Tue May 01 07:45:54 +0000 2018,2018-05-01 07:45:54+00:00,H_odisan,"RT @eear_amber: 【#eイヤ梅田EST店/リユース】
DITA Dream Titanium Black 本日入荷致しました！とってもレア✨✨中古の在庫はこちらの1点のみとなります！
是非ご利用くださいませ！！
#梅田 #梅田EST #イヤホン #買取 
#中古…",retweet,,eイヤ梅田EST店 梅田 梅田EST イヤホン 買取 中古,,,0,,,,ja,,,7,990896542688034816,eear_amber,869490473756262400,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",3888537134,Wed Oct 14 05:49:18 +0000 2015,False,ポタオデ好きのエロオヤジです。初代walkmanからのsony使いですがAKも使ってます。justearの松尾さんが【えっちなおぢさん】の名付け親wよく聴くアーティスト、一十三十一、perfume、花澤香菜、水樹奈々etcみゅうみゅうことかなで自由さんと久我かのんちゃん【肉便党】を推してます。専属は羽咲みはるちゃん。,142558,1202,778,41,チーバくんの鼻先,えっちなおぢさん@えっち度が増した高橋（；≧△≦）＜変態だー！,83338,,,False
991162404783484928,https://twitter.com/UMD_CRI/status/991162404783484928,Tue May 01 03:48:26 +0000 2018,2018-05-01 03:48:26+00:00,UMD_CRI,RT @DukeAAAS: The Ugly Truth of Being a Black Professor in America https://t.co/HbcLJq3DZz via @chronicle,retweet,,,,https://www.chronicle.com/article/The-Ugly-Truth-of-Being-a/243234/#.WueecaVy5jQ.twitter,0,,,,en,,False,59,991088223928635392,DukeAAAS,466870416,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2835267689,Fri Oct 17 17:30:38 +0000 2014,False,The Critical Race Initiative is a group of scholars who center critical race theory as an important framework to understand inequality in society.,58,1872,468,70,University of Maryland,Critical Race @ UMD,11362,,http://criticalraceinitiative.weebly.com,False
991161174359240704,https://twitter.com/KQDS_FOX21/status/991161174359240704,Tue May 01 03:43:33 +0000 2018,2018-05-01 03:43:33+00:00,KQDS_FOX21,"Following Explosion, UMD Researchers Interested in Black Carbon Levels in Lake Superior https://t.co/phvOqRvEUx",original,,,,http://www.fox21online.com/2018/04/30/following-explosion-umd-researchers-interested-black-carbon-levels-lake-superior/,0,,,,en,,False,0,,,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",45634832,Mon Jun 08 18:38:26 +0000 2009,False,"Providing news, sports, and weather to the Northland area of Minnesota, Wisconsin, and the UP of Michigan.",49,5219,218,180,"Duluth, MN",FOX 21 News,63910,Central Time (US & Canada),http://fox21online.com,False
991151625614999552,https://twitter.com/carolinethegeek/status/991151625614999552,Tue May 01 03:05:36 +0000 2018,2018-05-01 03:05:36+00:00,carolinethegeek,"Taliesin started wearing black because he was mourning Jim Henson. This is both surprising but also not. As a Maryland kid and a UMD alum, totally makes sense. #GatherYourParty #GatherYourKindergarten",reply,,GatherYourParty GatherYourKindergarten,,,2,carolinethegeek,991134559809912832,177020082,en,,,0,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",177020082,Wed Aug 11 01:40:13 +0000 2010,False,"@UW_iSchool PhD student co-designing for informal ed settings. Currently: Science Everywhere, Digital Badges for STEM. She/her. 📲 TTRPGs/comics/books/museums. 🎲",54281,518,857,42,SEA (but DCA always),Caroline Pitt 📚🏫💻,13934,Pacific Time (US & Canada),http://www.linkedin.com/in/carolinerpitt/,False
991133925027147776,https://twitter.com/iriver_Lyumo/status/991133925027147776,Tue May 01 01:55:16 +0000 2018,2018-05-01 01:55:16+00:00,iriver_Lyumo,"RT @eear_amber: 【#eイヤ梅田EST店/リユース】
DITA Dream Titanium Black 本日入荷致しました！とってもレア✨✨中古の在庫はこちらの1点のみとなります！
是非ご利用くださいませ！！
#梅田 #梅田EST #イヤホン #買取 
#中古…",retweet,,eイヤ梅田EST店 梅田 梅田EST イヤホン 買取 中古,,,0,,,,ja,,,7,990896542688034816,eear_amber,869490473756262400,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",146320746,Fri May 21 04:15:08 +0000 2010,False,"オーディオ大好きな㈱アユートの営業Sです。IRIVER/Astell&Kern、ACTIVO、CHORD(ポータブル)、DITA、Burson Audio、MASTER & DYNAMIC、AZLAブランドを主に取り扱っております。Astell&Kern(JP)公式:@iriver_jp
AZLA公式:@AZLA_jp",100031,15191,5228,217,東京都文京区,aiutoの営業S@Audio担当,98934,Tokyo,http://www.aiuto-jp.co.jp/,False
991112763996102656,https://twitter.com/jluwrites/status/991112763996102656,Tue May 01 00:31:11 +0000 2018,2018-05-01 00:31:11+00:00,jluwrites,"one pair of students took the initiative to encode a full &lt;particDesc&gt; so that they could identify and affirm each and every Black woman Zendaya mentioned in a 2015 Instagram post, each with a &lt;note&gt; for biographical info+achievements. I COULD CRY. #aadhum cc: @UMD_AADHum",reply,,aadhum,,,2,jluwrites,991111769065164800,805900894474825730,en,,,0,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",805900894474825730,Mon Dec 05 22:25:20 +0000 2016,False,Ph.D. • #AfAm rhetoric + archives + #blackDH • Postdoc Associate at @UMD_AADHum #AADHum and Research Educator at @UMDFIRE • happy camper 🏕️ and cat mama 🐾🐈,7332,276,239,7,Baltimore,jessica lu,3404,Pacific Time (US & Canada),http://aadhum.umd.edu,False
991039256033361925,https://twitter.com/chukwuuu/status/991039256033361925,Mon Apr 30 19:39:05 +0000 2018,2018-04-30 19:39:05+00:00,chukwuuu,"RT @chukwuuu: Literally @_boyeebaby has done so much for BSU and Black UMD has a whole, that her not becoming president would be criminal.…",retweet,,,,,0,,,,en,,,15,990662569315786753,chukwuuu,298492366,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",298492366,Sat May 14 12:12:10 +0000 2011,False,DⓂ️V | 🇳🇬 | #FutureSurgeon 👨🏿‍⚕️| #BlackLivesMatter,36550,1279,951,8,Sabaody Archipelago,torNETO,38415,America/New_York,,False
