id,tweet_url,created_at,parsed_created_at,user_screen_name,text,tweet_type,coordinates,hashtags,media,urls,favorite_count,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_or_quote_id,retweet_or_quote_screen_name,retweet_or_quote_user_id,source,user_id,user_created_at,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_statuses_count,user_time_zone,user_urls,user_verified
990969031053201408,https://twitter.com/ctrma1881/status/990969031053201408,Mon Apr 30 15:00:02 +0000 2018,2018-04-30 15:00:02+00:00,ctrma1881,"RT @schadoma: Wer die nächste E-Mail mit Stil beenden will: Eine Datenbank von Abschiedsformeln historischer Briefe, mit Filtermöglichkeit…",retweet,,,,,0,,,,de,,,106,990892614848217088,schadoma,2926534641,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",4909048516,Sun Feb 14 13:12:36 +0000 2016,False,Medievalist with one leg on each side of the Rhine tweeting about serious and not so serious stuff. Co-owner of an academic consulting agency. Private account.,24242,1386,4127,122,Deutschland,Christian Rapp,29341,,,False
990968874152747008,https://twitter.com/broomgrass/status/990968874152747008,Mon Apr 30 14:59:25 +0000 2018,2018-04-30 14:59:25+00:00,broomgrass,RT @LWieck: @CCP_org @hralperta @jaheppler @LMRodriguez @jmjafrx @nolauren @Mary_E_Mendoza @laurenfturek @miriamkp @s_e_murray @dpmckenzie…,retweet,,,,,0,,,,en,,,29,990690851364986880,LWieck,484311140,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",23508356,Mon Mar 09 21:51:23 +0000 2009,False,"PhD at @McGillU, 18thC travel lit, digital humanities; RA at @BurneyCentre, TRaCE",5554,1063,1509,62,"Montreal, now; Saskatchewan, before",Catherine Nygren,22416,Central Time (US & Canada),,False
990968380277579776,https://twitter.com/vigachri/status/990968380277579776,Mon Apr 30 14:57:27 +0000 2018,2018-04-30 14:57:27+00:00,vigachri,"RT @schadoma: Wer die nächste E-Mail mit Stil beenden will: Eine Datenbank von Abschiedsformeln historischer Briefe, mit Filtermöglichkeit…",retweet,,,,,0,,,,de,,,106,990892614848217088,schadoma,2926534641,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2933522273,Sat Dec 20 12:15:14 +0000 2014,False,"CompSci M.Sc., IETF, CDDL, Schemata, TYPO3 and (Web )Developer. Mindestens zweisprachig.",24100,108,326,25,Bremen,Christoph Vigano,10267,Amsterdam,https://cvigano.de,False
990966756171763712,https://twitter.com/euromachs/status/990966756171763712,Mon Apr 30 14:51:00 +0000 2018,2018-04-30 14:51:00+00:00,euromachs,"#Resource @britishmuseum #DigitalHumanities on GitHub. Repositories for code and 3D models, made by British Museum curatorial and digital staff https://t.co/oegpZwtMpc",original,,Resource DigitalHumanities,,https://github.com/britishmuseumdh,2,,,,en,,False,3,,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",23050814,Fri Mar 06 10:24:52 +0000 2009,False,"Master degree in European Heritage, Digital Media and the Information Society #DigitalHumanities #CulturalHeritage #History #DigitalMedia",70,191,178,15,Portugal/Finland/Italy,EuroMACHS,566,Lisbon,http://www.uc.pt/en/fluc/euromachs,False
990965544886194177,https://twitter.com/einerseits/status/990965544886194177,Mon Apr 30 14:46:11 +0000 2018,2018-04-30 14:46:11+00:00,einerseits,"RT @schadoma: Wer die nächste E-Mail mit Stil beenden will: Eine Datenbank von Abschiedsformeln historischer Briefe, mit Filtermöglichkeit…",retweet,,,,,0,,,,de,,,106,990892614848217088,schadoma,2926534641,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",545972260,Thu Apr 05 13:25:54 +0000 2012,False,History & New Media,404,185,259,32,,andererseits,1085,Athens,,False
990965305819189248,https://twitter.com/MDhumanities/status/990965305819189248,Mon Apr 30 14:45:14 +0000 2018,2018-04-30 14:45:14+00:00,MDhumanities,"#OTD in 1789, #GeorgeWashington was inaugurated as the first #President of the US! @MountVernon has a fantastic interactive timeline of Washington's inauguration ceremony (yay #digitalhumanities!) --&gt; https://t.co/5pxp9KZGZQ",original,,OTD GeorgeWashington President digitalhumanities,,http://ow.ly/Z4xv30jH9wM,6,,,,en,,False,6,,,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",26244262,Tue Mar 24 14:15:32 +0000 2009,False,We create & support educational experiences in the humanities. RTs are not endorsements. Views expressed do not reflect those of funders.,2825,4094,1792,201,"Baltimore, Maryland",Maryland Humanities,6962,Eastern Time (US & Canada),http://www.mdhumanities.org,False
990961955627327488,https://twitter.com/Niamh_NicGhabh/status/990961955627327488,Mon Apr 30 14:31:56 +0000 2018,2018-04-30 14:31:56+00:00,Niamh_NicGhabh,RT @MlleReadOn: Technology as James Kelly @DublinCityUni points out will become even more important in the future. #DigitalHumanities will…,retweet,,DigitalHumanities,,,0,,,,en,,,3,990961505398087682,MlleReadOn,810237845176602624,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1257412969,Sun Mar 10 16:23:56 +0000 2013,False,"Assistant Dean Research, FAHSS @UL, Course Director, MA Festive Arts. Irish studies, festivals, religion & public space, creative careers #STEAM tweets personal",48347,6672,7329,245,"Limerick, Ireland",Niamh NicGhabhann,37573,Dublin,https://www.linkedin.com/in/niamh-nicghabhann-ba19a633/,False
990961585513467905,https://twitter.com/TLRHub/status/990961585513467905,Mon Apr 30 14:30:27 +0000 2018,2018-04-30 14:30:27+00:00,TLRHub,RT @MlleReadOn: Technology as James Kelly @DublinCityUni points out will become even more important in the future. #DigitalHumanities will…,retweet,,DigitalHumanities,,,0,,,,en,,,3,990961505398087682,MlleReadOn,810237845176602624,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1154135743,Wed Feb 06 14:11:28 +0000 2013,False,Trinity Long Room Hub Arts and Humanities Research Institute | Advancing Collaborative Research and Debate. Signup for latest events: https://t.co/oRWR68CkiS,3684,4150,1771,132,"Dublin, Ireland",TrinityLongRoomHub,8397,Dublin,http://www.tcd.ie/trinitylongroomhub,True
990961505398087682,https://twitter.com/MlleReadOn/status/990961505398087682,Mon Apr 30 14:30:08 +0000 2018,2018-04-30 14:30:08+00:00,MlleReadOn,"Technology as James Kelly @DublinCityUni points out will become even more important in the future. #DigitalHumanities will reshape the use of archives further, historians need to face the challenges and use the chances of the digital age. @DublinCityUni @TLRHub @tcddublin",original,,DigitalHumanities,,,5,,,,en,,,3,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",810237845176602624,Sat Dec 17 21:38:50 +0000 2016,False,"Komm, lass uns was lesen gehen.",13229,1957,418,20,Somewhere in Ireland,Fräulein Read On,7247,,https://readonmydear.wordpress.com,False
990960118706720768,https://twitter.com/linksdrehender/status/990960118706720768,Mon Apr 30 14:24:38 +0000 2018,2018-04-30 14:24:38+00:00,linksdrehender,"RT @schadoma: Wer die nächste E-Mail mit Stil beenden will: Eine Datenbank von Abschiedsformeln historischer Briefe, mit Filtermöglichkeit…",retweet,,,,,0,,,,de,,,106,990892614848217088,schadoma,2926534641,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",807997765607362560,Sun Dec 11 17:17:33 +0000 2016,False,,2535,38,376,1,"Hauptstädtle, Germany ",Ringslum,2898,,,False
